seq,Kingdom,Phylum,Class,Order,Family,Genus,Species,rel_ab
dd6b4918f4f9b12f50ddd33d13ebfec7,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,Desulfobacterium_catecholicum_group,midas_s_42278,0.027637
dd6fefe041303ae392d88c1a58620a4d,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,AKYH767,midas_g_300,,0.001526
dd711446f41302e50a1ee2434bea6ebf,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,midas_s_1775,0.004931
dda469174b171885483a8e8eeff94509,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Zoogloea,,0.00061
ddb2df1bc8533eecf2c7162db800fa5e,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Leptolinea,midas_s_27600,0.085436
ddb4e5c7e5018b37b099a9f88c9f1199,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,midas_f_91940,midas_g_94737,,0.000604
ddc8d3d5e0f5a44cb2ea7a6ad1865292,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,midas_s_198,0.007778
ddfbe02fd47be898874e0b789c391ecf,Bacteria,Desulfobacterota,Desulfuromonadia,Bradymonadales,midas_f_3949,midas_g_3949,midas_s_3949,0.000529
ddfc13b627d3e6635a7c02e09a54a318,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,midas_s_81374,0.004636
de01bda11a605830172cb82d0a6dfa72,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,Turneriella,,0.043717
de1c6ebe836244d9834bd71255a712ed,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,D05-2,midas_g_31688,midas_s_31688,0.001426
de1fd91100b9b5357b5ac39e8bcdc005,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Zoogloea,,0.000527
de378a241e6e8f064cca2755eefda349,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,midas_s_198,0.010834
de3a8d7f915ff6f740e69bd3797f29e6,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,Methanosphaerula,midas_s_118846,0.000404
de4090c830fababc6ced64b1c6e4b735,Bacteria,,,,,,,0.156334
de4191d1bbe70204a64ebe4aea5678bb,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,midas_f_4575,midas_g_99546,midas_s_99546,0.018736
de612a1445baccbe6913b7c074bd707c,Bacteria,Firmicutes,Bacilli,Bacillales,midas_f_83150,midas_g_83150,midas_s_117738,0.003033
de6886ad1e515181a3fe14383ca53711,Bacteria,Patescibacteria,Parcubacteria,,,,,0.196028
de76749d8f0fa337f3b2a54efe14f4bb,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,,0.010817
de9ad3e5491bf76109710071e57cbe69,Bacteria,SAR324_cladeMarine_group_B,midas_c_814,midas_o_928,Ca_Phosphitivoracaceae,midas_g_6448,,0.019516
dea0889dbf7cbb7c29e6747e9ae38518,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,midas_g_53968,midas_s_53968,0.00096
deaf532f6e916399d2c69777cc22b8d1,Bacteria,Firmicutes,Bacilli,RF39,midas_f_16056,midas_g_59730,midas_s_59730,0.000525
deb86ee3b9ffcae94d402b1d92d0bcda,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,midas_s_55626,0.00291
dec1f506998c978e6799bfe5718e752a,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Arenibacter,midas_s_34433,0.000412
dec21d55511b3673e457876cc2797df6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudochrobactrum,midas_s_3829,0.001574
dec390e62f6dfeec57cda3c9b64b2f4f,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,midas_f_49392,midas_g_88144,midas_s_88144,0.00144
dec54d5efc4e0537a54ed2ef56f589cc,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,midas_s_14454,0.000977
dec64f0ec61a132314d25393ab6895ef,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,midas_g_4927,midas_s_4927,0.000404
decd7ac98a557c78af023b71c56e9ba2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,,0.072516
def4cc877c1af986d01d5ea2a3b1b62e,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,ST-12K33,midas_g_3970,,0.012389
df02865620b8f82ec6d97b480e4a37b3,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,midas_s_198,0.004642
df23977d295f5d388e7c594d7baac139,Bacteria,Proteobacteria,Gammaproteobacteria,midas_o_147,midas_f_2362,midas_g_8970,,0.005459
df3740dd405ee6d0b8d40247f0e1fb5c,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,midas_s_76062,0.001982
df394f02ba840a66809cdfb6b1c6250a,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,midas_s_76438,0.00201
df6c598a15f82c8db80a4d334460b7ac,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,midas_s_20584,0.002391
df6da89046e8095de061ad4ea5cc00e1,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,,0.001479
df76cebd1444142453a4569987787710,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,,0.047198
df94cb7c1f51d6e7df4a969d561b0a4d,Bacteria,Actinobacteriota,Actinobacteria,midas_o_5,midas_f_5,midas_g_399,,0.007562
dfac3bcfefd893b75651b62e60e79f3f,Bacteria,Latescibacterota,midas_c_18,midas_o_753,midas_f_3713,midas_g_3713,midas_s_3713,0.000556
dfaff429d9e47abc65abc0d380e1ea3b,Bacteria,Dependentiae,Babeliae,Babeliales,midas_f_41730,midas_g_57380,midas_s_57380,0.002264
dfc4ef3d2a0b3b1aad13467450cc619b,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,0.000557
dfcf9677e644f2cd18faa0d783f6353c,Bacteria,Bacteroidota,Bacteroidia,Bacteroidetes_VC2.1_Bac22,midas_f_8637,midas_g_8637,midas_s_8637,0.506713
dfdb54bf539db8304012e0f62679b947,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,,,,0.003235
dfe084ed2a4be66cd40b30864f3009ec,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Zoogloea,Zoogloea_oleivorans,0.001746
dfef2d2214d4732d2f4fcd804752c526,Bacteria,Patescibacteria,Gracilibacteria,midas_o_47192,midas_f_47192,midas_g_71310,midas_s_71310,0.000489
dff6c540e7ae1b40b64ab5f106e8f6ad,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,midas_g_63491,midas_s_63491,0.002831
e01edba16809671e5ecc08be3e27b17c,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,,0.003033
e040ade6cc38bfa3573ebf3ef4344978,Bacteria,,,,,,,0.000343
e04de0208514fe84c6339ad7890cf3b4,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Niabella,midas_s_17069,0.000952
e0567b5f8202f0ed9908c1a821a3d781,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,midas_g_1061,,0.001617
e07234d27599c1c07f02f5b0e1eb2c48,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,midas_f_2685,midas_g_89990,midas_s_89990,0.008919
e073b562eafd267fe500fb68805c0c1b,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,midas_s_78806,0.038033
e0aa4ef9eed4270e820cc67933e0a20c,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,midas_f_83400,midas_g_83400,midas_s_83400,0.000476
e0ae9845e149ad334181ad5ce4635a62,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,midas_g_57689,midas_s_57689,0.041104
e0afebc0bfe14b866e8f63da3be396da,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,midas_s_28507,0.067401
e0bc601a4a2d520e12f79f332cd8575f,Bacteria,Proteobacteria,Gammaproteobacteria,midas_o_147,midas_f_2362,Ca_Berkiella,midas_s_26963,0.000791
e0d953cdee5c868270edabd2f2937909,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_6489,midas_s_14202,0.261845
e0e885bd1c3caf2944590f22ee24b4d1,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,Caedibacteraceae,,,0.000654
e1086be1d17091ffc548257cd9827e79,Bacteria,Patescibacteria,Parcubacteria,Ca_Zambryskibacteria,midas_f_43946,,,0.029956
e11cf2d611dac2608f38ae66f12bf35d,Bacteria,,,,,,,0.000404
e1382120e151d51cb3b3b6900845f1c8,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfomicrobiaceae,Desulfomicrobium,midas_s_21122,0.000898
e144d237c973d831d708cac2c17df968,Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Acetobacterium,,0.000744
e14ce815f817c753217b7dd249fde76d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,midas_g_877,midas_s_18598,0.077554
e1524ab6d2e1a20e969980e3c56dd7b1,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,,0.089867
e17c42b6dbe158b8b8dd97c1f5440e18,Bacteria,Proteobacteria,Gammaproteobacteria,midas_o_147,midas_f_85188,midas_g_85188,midas_s_85188,0.000476
e17ced43ed9be80fe0aa4f9ccf1756db,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_lutivivi,0.004115
e1834e9a378700a9e28ae5ba56501923,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,midas_s_63416,0.716936
e18d508d7c9da79f55e6c71fc498cb02,Bacteria,,,,,,,0.124906
e19113d032bdd450a2a77e3085d1bbaa,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Victivallaceae,midas_g_101032,midas_s_101032,0.001617
e1914a1a2416e904bae94be1f4856340,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,midas_g_28868,midas_s_28868,0.000478
e1a56d2319481e836b2be61fdea404c7,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium_squillarum,0.003355
e1ada57563a9316a71ef6c97b0252589,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,,0.006197
e1de3aef938c275e70df59752ebe59df,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,LD29,midas_s_63835,0.418951
e1ed272c020275f449abf36c6bd3dd0c,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,midas_s_198,0.004285
e206de89a7d211ee29c43b03253a8b25,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfocapsaceae,midas_g_17497,midas_s_17497,0.005257
e21152b7ebab7976442328dd728f4dc1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,,0.014759
e2193c1d8565b7514083b6d1a1a19292,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,midas_g_8808,midas_s_8808,0.00085
e2240b591ea0dcf78cd636129608bb03,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,,0.001415
e2523e3b8e22f0f6143544e6dae97137,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,,0.000527
e25be464cb2caf3f6c932a03a7e544bc,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,midas_g_1063,midas_s_1063,0.000717
e25d2ee85313d5970608c3272676203c,Bacteria,Actinobacteriota,Actinobacteria,midas_o_5,midas_f_5,midas_g_100,,0.000607
e26adb0e1f08842bf6b5dd252a4e1190,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,,0.003812
e2719f914b45cb0384d34443068c5c7f,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,midas_g_25171,,0.022467
e27f13019764d1ee69759e1bae8b3424,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Reyranella_soli,0.000898
e28a53202ff0677d3a36b748e4ea7204,Bacteria,,,,,,,0.000489
e2971ff29ac8868b0befc2267ea27cfe,Bacteria,Proteobacteria,Gammaproteobacteria,Run-SP154,midas_f_27,midas_g_3775,midas_s_21459,0.000941
e299603beaca20719639d7c485c45fc6,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,midas_g_25393,midas_s_25787,0.006373
e2a0ad7251142b8be4954edc982a12c3,Bacteria,Bacteroidota,Ignavibacteria,SJA-28,midas_f_31,midas_g_15724,midas_s_15724,0.000941
e2a0b08da06ff05129c10f67cb8a580f,Bacteria,Patescibacteria,Microgenomatia,Ca_Pacebacteria,midas_f_8282,midas_g_8282,midas_s_8282,0.138479
e2a742c54092b4893ad26368612d86d5,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,,0.000607
e2bdc0b09b4824774820d5e3a7807c17,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,Defluviicoccaceae,Defluviicoccus,midas_s_2639,0.050324
e2be1c122e82a72edf45f55f1ed1b0cb,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,midas_f_3092,midas_g_27044,midas_s_27044,0.001049
e2c33399aae3fc6b2dff402fe706ba80,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,,0.000809
e2d99e5264b73d35d6c5ea8d666a963e,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,Sediminibacterium_salmoneum,0.000476
e2fe44ebbe75882c62fd04ccd553805d,Bacteria,Patescibacteria,ABY1,Ca_Falkowbacteria,midas_f_14393,midas_g_24506,midas_s_24506,0.001945
e2feba1c95630a3aa74cfae2ed8dbe0a,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Propionivibrio,,0.004636
e30a21f7708d480397e8745d6f72da08,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Ca_Omnitrophus,midas_s_530,0.000611
e3254a1272de55369a80e50e89002b2b,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,KD3-10,midas_s_54584,0.001208
e330798db7e87e4d00a56876a61388a4,Bacteria,Bacteroidota,Rhodothermia,Rhodothermales,Rhodothermaceae,midas_g_57689,midas_s_57689,0.000617
e33412910ab497e3839d87719eab08a8,Bacteria,Actinobacteriota,Acidimicrobiia,midas_o_2,midas_f_1575,midas_g_7549,midas_s_35392,0.000434
e335f67cf1669ada412b9138e50ffa3a,Bacteria,Planctomycetota,BD7-11,midas_o_5763,midas_f_5763,midas_g_5763,midas_s_62546,0.003423
e33a45d19da3370eac597a9429b92747,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,,0.024893
e344644c91722ec531aa4755945c4d92,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechlorobacter,midas_s_25867,0.053813
e365435131636ef7ce291a7a45a05e08,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,midas_g_11527,midas_s_11527,0.039149
e376dd305fbdb97d79ece3342540201e,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,,0.003093
e38481ce6f00f2d1cfc0a98e7efcf9b6,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Elsteraceae,Elstera,Elstera_litoralis,0.001519
e38af5a07a5229e44f0e621a673c6e35,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,HN-HF0106,midas_s_47264,0.003841
e39ee604ac8a34e3b83950dda8724276,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Plasticicumulans,midas_s_11214,0.001979
e3a21f89f28ae2a432800e07bb7c419c,Bacteria,Dependentiae,Babeliae,Babeliales,midas_f_55862,midas_g_61754,midas_s_61754,0.001672
e3b9706e5e6a8e9fc76489132b03ea4c,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,midas_f_3181,midas_g_3181,midas_s_3181,0.001426
e3ce7ccb73ad24501e84d94b5e7c527b,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Haliscomenobacter,,0.003665
e3d6fd9f73820240bc996a995bc960e1,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,midas_f_269,midas_g_7904,midas_s_36787,0.003235
e3f4783679c3ed363ae704505dbbd9e7,Bacteria,Patescibacteria,Microgenomatia,Ca_Pacebacteria,midas_f_50918,midas_g_50918,midas_s_50918,0.035847
e3fb36508e8c39f15e3e49237e73463b,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_13682,midas_s_29614,0.346517
e3fd1b1a1fa643e6dd7d00c6d4633c2d,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,,0.006084
e42eea2c703538886b3703f092c934be,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,midas_s_45566,0.047603
e43a7c4116fe6347c54c9d39bb66e86e,Bacteria,Planctomycetota,OM190,midas_o_2104,midas_f_2104,midas_g_23116,midas_s_59399,0.00047
e43eb8c5f8c70242960c156da3d70398,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,midas_f_3092,midas_g_27044,midas_s_36959,0.001222
e443abeee4f4141cc7a97c1f24bbefc3,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas,,0.021082
e4584b51fe909644e9845c5dc09526e9,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,midas_s_83782,0.000751
e46f91af422b045c425e2a15296de587,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,,0.012144
e47753c72791fe570faf6c7f256460f0,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Kouleothrix,midas_s_3423,0.001001
e48cca4ee1f21d6dfa33a6a6caf8c9f5,Bacteria,SAR324_cladeMarine_group_B,midas_c_814,midas_o_928,midas_f_92269,midas_g_95687,midas_s_95687,0.006268
e49293781e5e88136cf8d7e2e9dcb9cc,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dokdonella,,5.210084
e4a4ced657613f0708c90eb001766aba,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Leptolinea,midas_s_50238,0.001213
e4aa658c963fb8da68abf652a0802af3,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio_paquesii,0.000717
e4bace4a1abdbf1a48e9af7822e15a87,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,,,0.001507
e4bb10426b10b182894e8d9833f2a6a4,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,midas_g_9628,midas_s_9658,0.139381
e4c18c3d21e58dbb2bd2fe9dba75b684,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,midas_s_11318,0.000525
e4c43f1926710a5f52833b5aed4c191e,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,midas_g_764,midas_s_764,0.003472
e4d6784a0a7487bde2d4330d334b197b,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_249,,0.005863
e5102970b33a5a095b1036826b87e949,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,midas_g_6525,midas_s_78172,0.001213
e51c463f8787ab34aed6ed5e8ecfd3ba,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,midas_s_5409,0.003051
e520b891c76a0de01f0724ed8a801014,Bacteria,,,,,,,0.000907
e543cb672f6cba6694786b8ecacd7a03,Bacteria,Acidobacteriota,Acidobacteriae,Paludibaculum,midas_f_675,,,0.001169
e548e6d89490bae8705a94db69fb4a42,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Arenibacter,midas_s_34433,0.00075
e55e20c54e618f31177927da16b1c7ab,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Leadbetterella,midas_s_36370,2.433702
e574c9134ada62fd4ad4026804cd460e,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas_aveniformis,0.25876
e57b83193ddb2bf7ce35fc01e3b61ae2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,midas_s_10747,0.012459
e5896f3c387a09ec326831870d4ec7af,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,midas_f_406,midas_g_2759,midas_s_2759,0.000489
e59daa06caa2e003fa78a17b70f98d81,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavitalea,midas_s_61428,0.204353
e5a5d80f2f5e18103ac2dcabf80f8e88,Bacteria,Chloroflexi,Anaerolineae,SBR1031,midas_f_12777,midas_g_16660,midas_s_16660,0.000996
e5d17e04fee2bd3bead5d1eea57d1c14,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,SH-PL14,,0.002108
e5e089e059da889289ee4eda3c3a2d00,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Ca_Epiflobacter,midas_s_89,0.002627
e5e92205624b228abc7121a2e224f742,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,midas_f_2390,midas_g_59892,midas_s_71413,0.001111
e5f1d61773d799a26e4361862205253e,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,midas_s_29358,0.001617
e60c37e245051d1d5ea59116bb2856c1,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Rheinheimera,,0.049327
e6341ba7ffa92fae27c7833219873cbe,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,midas_g_40256,midas_s_40256,0.000957
e6530b88f833596aa7e3a178d6150978,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,,,,0.153752
e65d34c8427218185bb05f240617e55e,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,midas_s_76952,0.026954
e667b365216197b5285aaec1ad1c51f6,Bacteria,Chloroflexi,Anaerolineae,SBR1031,Flexifilaceae,Ca_Flexifilum,,0.002604
e66cfe3a42a1848a5ebb85dca3a8701c,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rubrivivax,,0.002064
e677d19e4debe80464e7776165004c75,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,,0.00183
e685930aacf3da60489b478376160f01,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,midas_s_16091,0.003426
e685dc44525e8ec7783caa6ab7f5b4b8,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Aestuariimicrobium,midas_s_6934,0.004733
e686ddfef8b1923ee698499d6f5caeef,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Herpetosiphonaceae,Herpetosiphon,Herpetosiphon_aurantiacus,0.016024
e69ae76ad538dec3a6ea7f30c904123a,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Williamwhitmaniaceae,Blvii28_wastewater-sludge_group,,0.03005
e6a7dffbdc6ce1194eb95aa242f90625,Bacteria,midas_p_120143,midas_c_120143,midas_o_120143,midas_f_120143,midas_g_120143,midas_s_120143,0.000791
e6c1b97b37281c8763716889aa2fcd4b,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,midas_g_10587,midas_s_10587,0.037339
e6f1c2a723e62f8a83e062a42e9fe0f7,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,midas_g_225,midas_s_2313,1.52998
e72faa9a3e08e40239c5e1ebed8b98eb,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,0.001674
e75076fb12df85dba8b4f74b8359d6f6,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,midas_s_32827,0.088907
e75fd72fb216d3d4c964602d8c338f65,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,,0.007225
e79a45f432d0ccc86adbf9bbe7cef2a7,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Hydrogenophilaceae,Thiobacillus,,0.001479
e7a976062285e7c9e4f54891a408832f,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,,,0.00061
e7b370ff345e03484ae24100501d0783,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,Smithellaceae,Smithella,,0.002628
e7d14e61e84b19b03908062d0a528bb7,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,,0.004362
e7e157467113d1bf9ad38600a66245df,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Dinghuibacter,midas_s_32595,0.00488
e7e7e8dc6205f419af1a7755ed0972c0,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,midas_s_5533,0.012322
